case_id,task,resource,start_time,completion_time
421,Create Request for Quotation,Anna Kaufmann,2020-09-02 08:28:48.879951,2020-09-02 14:27:00.817378
322,Analyze Quotation Comparison Map,Nico Ojenbeer,2020-09-02 14:08:17.130461,2020-09-02 14:38:23.575886
100,Settle Dispute With Supplier,Pedro Alvares,2020-09-02 12:52:12.811966,2020-09-02 14:57:38.127916
515,Create Purchase Requisition,Penn Osterwalder,2020-09-02 09:27:30.811600,2020-09-02 15:18:25.889195
518,Create Purchase Requisition,Esmana Liubiata,2020-09-02 11:46:34.103531,2020-09-02 15:44:18.834314
248,Amend Request for Quotation,Heinz Gutschmidt,2020-09-02 11:50:27.030280,2020-09-02 15:58:32.259243
462,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-02 15:58:32.259243,2020-09-02 16:27:58.083756
418,Create Request for Quotation,Clement Duchot,2020-09-02 13:20:21.088671,2020-09-02 17:11:12.542111
420,Create Request for Quotation,Christian Francois,2020-09-02 12:50:07.863777,2020-09-02 17:14:10.869449
323,Analyze Request for Quotation,Francois de Perrier,2020-09-03 06:00:00.000000,2020-09-03 06:31:00.327600
235,Analyze Request for Quotation,Karel de Groot,2020-09-03 08:00:00.000000,2020-09-03 08:23:19.469704
237,Analyze Request for Quotation,Francois de Perrier,2020-09-03 08:00:00.000000,2020-09-03 08:28:02.038688
463,Analyze Purchase Requisition,Maris Freeman,2020-09-03 09:00:00.000000,2020-09-03 09:22:52.729442
234,Analyze Request for Quotation,Francois de Perrier,2020-09-03 09:00:00.000000,2020-09-03 09:27:36.601657
520,Create Purchase Requisition,Alberto Duport,2020-09-03 09:00:00.000000,2020-09-03 09:27:44.072528
230,Analyze Request for Quotation,Karel de Groot,2020-09-03 09:00:00.000000,2020-09-03 09:32:59.592625
261,Choose best option,Anne Olwada,2020-09-03 09:00:00.000000,2020-09-03 09:35:32.807934
428,Create Request for Quotation,Maris Freeman,2020-09-03 09:22:52.729442,2020-09-03 09:52:13.449552
87,Send Invoice,Kiu Kan,2020-09-03 09:27:44.072528,2020-09-03 10:17:20.762883
426,Analyze Request for Quotation,Karel de Groot,2020-09-03 09:52:13.449552,2020-09-03 10:18:09.435711
522,Create Purchase Requisition,Anne Olwada,2020-09-03 09:52:13.449552,2020-09-03 10:19:32.354394
461,Analyze Purchase Requisition,Maris Freeman,2020-09-03 09:52:13.449552,2020-09-03 10:20:37.395438
290,Analyze Quotation Comparison Map,Esmana Liubiata,2020-09-03 08:00:00.000000,2020-09-03 10:22:09.136586
427,Analyze Request for Quotation,Karel de Groot,2020-09-03 10:19:32.354394,2020-09-03 10:48:30.731556
523,Create Purchase Requisition,Anne Olwada,2020-09-03 10:19:32.354394,2020-09-03 10:52:55.319902
525,Create Purchase Requisition,Anne Olwada,2020-09-03 10:52:55.319902,2020-09-03 11:24:02.782936
423,Create Request for Quotation,Francis Odell,2020-09-03 10:19:32.354394,2020-09-03 11:27:31.987686
526,Create Purchase Requisition,Anne Olwada,2020-09-03 11:24:02.782936,2020-09-03 11:53:28.303963
527,Create Purchase Requisition,Anne Olwada,2020-09-03 11:53:28.303963,2020-09-03 12:22:35.837633
528,Create Purchase Requisition,Anne Olwada,2020-09-03 12:22:35.837633,2020-09-03 12:51:31.661366
125,Amend Request for Quotation,Immanuel Karagianni,2020-09-03 09:00:00.000000,2020-09-03 13:07:07.103672
529,Create Purchase Requisition,Anne Olwada,2020-09-03 12:51:31.661366,2020-09-03 13:22:05.266300
102,Authorize Supplier's Invoice payment,Pedro Alvares,2020-09-03 12:51:31.661366,2020-09-03 13:22:13.992924
431,Create Request for Quotation,Maris Freeman,2020-09-03 13:07:07.103672,2020-09-03 13:35:53.138803
297,Choose best option,Immanuel Karagianni,2020-09-03 13:07:07.103672,2020-09-03 13:37:05.418649
165,Release Purchase Order,Anne Olwada,2020-09-03 13:22:05.266300,2020-09-03 13:52:44.564439
269,Choose best option,Immanuel Karagianni,2020-09-03 13:37:05.418649,2020-09-03 14:08:01.291071
424,Analyze Request for Quotation,Karel de Groot,2020-09-03 13:37:05.418649,2020-09-03 14:09:52.756914
141,Deliver Goods Services,Kiu Kan,2020-09-03 13:07:07.103672,2020-09-03 14:20:58.642396
430,Create Request for Quotation,Alberto Duport,2020-09-03 09:27:44.072528,2020-09-03 14:30:50.598732
429,Analyze Request for Quotation,Karel de Groot,2020-09-03 14:09:52.756914,2020-09-03 14:43:16.875684
524,Create Purchase Requisition,Esmana Liubiata,2020-09-03 10:22:09.136586,2020-09-03 14:52:38.984875
521,Create Purchase Requisition,Miu Hanwan,2020-09-03 09:00:00.000000,2020-09-03 15:06:13.342696
270,Analyze Request for Quotation,Karel de Groot,2020-09-03 14:43:16.875684,2020-09-03 15:18:57.000744
212,Settle Conditions With Supplier,Karel de Groot,2020-09-03 15:18:57.000744,2020-09-03 17:46:42.570521
231,Create Purchase Order,Karel de Groot,2020-09-03 17:46:42.570521,2020-09-03 18:42:52.049779
246,Create Purchase Order,Karel de Groot,2020-09-03 18:42:52.049779,2020-09-03 19:45:04.695180
425,Analyze Request for Quotation,Karel de Groot,2020-09-03 19:45:04.695180,2020-09-03 20:21:15.311134
294,Analyze Quotation Comparison Map,Kim Passa,2020-09-04 08:00:00.000000,2020-09-04 08:28:30.208570
106,Choose best option,Fjodor Kowalski,2020-09-04 08:00:00.000000,2020-09-04 08:30:25.805056
262,Analyze Quotation Comparison Map,Kim Passa,2020-09-04 08:28:30.208570,2020-09-04 08:57:18.735505
263,Create Quotation comparison Map,Magdalena Predutta,2020-09-04 08:30:25.805056,2020-09-04 08:59:28.058445
186,Choose best option,Fjodor Kowalski,2020-09-04 08:30:25.805056,2020-09-04 09:02:29.406411
296,Analyze Request for Quotation,Francois de Perrier,2020-09-04 08:28:30.208570,2020-09-04 09:04:25.673216
185,Settle Conditions With Supplier,Karel de Groot,2020-09-04 08:00:00.000000,2020-09-04 09:32:08.716637
298,Send Request for Quotation to Supplier,Magdalena Predutta,2020-09-04 08:59:28.058445,2020-09-04 10:03:32.756820
266,Create Quotation comparison Map,Karel de Groot,2020-09-04 09:32:08.716637,2020-09-04 10:06:01.409082
293,Amend Request for Quotation,Maris Freeman,2020-09-04 08:00:00.000000,2020-09-04 11:41:49.157385
464,Create Request for Quotation,Nico Ojenbeer,2020-09-04 11:41:49.157385,2020-09-04 12:08:54.680738
465,Analyze Purchase Requisition,Maris Freeman,2020-09-04 11:41:49.157385,2020-09-04 12:11:58.078423
466,Analyze Purchase Requisition,Maris Freeman,2020-09-04 12:11:58.078423,2020-09-04 12:39:35.695198
369,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-04 09:04:25.673216,2020-09-04 13:25:11.463622
371,Analyze Request for Quotation,Karel de Groot,2020-09-04 13:00:00.000000,2020-09-04 13:31:36.613459
377,Analyze Request for Quotation,Francois de Perrier,2020-09-04 13:25:11.463622,2020-09-04 13:54:12.665716
346,Create Quotation comparison Map,Karel de Groot,2020-09-04 13:31:36.613459,2020-09-04 14:06:18.498083
379,Analyze Request for Quotation,Francois de Perrier,2020-09-04 13:54:12.665716,2020-09-04 14:21:30.018350
380,Analyze Request for Quotation,Karel de Groot,2020-09-04 14:06:18.498083,2020-09-04 14:36:47.172088
373,Analyze Request for Quotation,Francois de Perrier,2020-09-04 14:21:30.018350,2020-09-04 14:46:05.661059
374,Analyze Request for Quotation,Karel de Groot,2020-09-04 14:36:47.172088,2020-09-04 15:07:38.499009
58,Pay Invoice,Karalda Nimwada,2020-09-04 14:36:47.172088,2020-09-04 15:12:29.895162
328,Analyze Quotation Comparison Map,Immanuel Karagianni,2020-09-04 14:36:47.172088,2020-09-04 16:49:17.630213
326,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-04 14:46:05.661059,2020-09-04 18:27:23.570390
530,Create Purchase Requisition,Nico Ojenbeer,2020-09-04 14:36:47.172088,2020-09-04 20:45:57.811931
370,Amend Request for Quotation,Immanuel Karagianni,2020-09-04 16:49:17.630213,2020-09-04 21:00:19.858437
187,Release Purchase Order,Immanuel Karagianni,2020-09-04 21:00:19.858437,2020-09-04 21:31:07.388224
375,Amend Request for Quotation,Immanuel Karagianni,2020-09-04 21:31:07.388224,2020-09-05 01:43:58.078621
376,Analyze Request for Quotation,Karel de Groot,2020-09-05 08:00:00.000000,2020-09-05 08:31:20.259638
347,Analyze Request for Quotation,Francois de Perrier,2020-09-05 08:00:00.000000,2020-09-05 08:34:16.475597
169,Deliver Goods Services,Kiu Kan,2020-09-05 08:00:00.000000,2020-09-05 08:42:49.166990
372,Analyze Request for Quotation,Magdalena Predutta,2020-09-05 08:00:00.000000,2020-09-05 13:39:44.808308
329,Analyze Request for Quotation,Karel de Groot,2020-09-11 08:00:00.000000,2020-09-11 08:28:54.370860
468,Analyze Purchase Requisition,Maris Freeman,2020-09-11 08:00:00.000000,2020-09-11 08:29:43.405883
472,Analyze Purchase Requisition,Maris Freeman,2020-09-11 08:29:43.405883,2020-09-11 08:56:24.545372
471,Create Request for Quotation,Francis Odell,2020-09-11 08:00:00.000000,2020-09-11 08:59:58.948101
473,Analyze Purchase Requisition,Maris Freeman,2020-09-11 08:56:24.545372,2020-09-11 09:22:47.283955
349,Create Quotation comparison Map,Francois de Perrier,2020-09-11 08:56:24.545372,2020-09-11 09:22:50.181829
345,Analyze Request for Quotation,Karel de Groot,2020-09-11 08:56:24.545372,2020-09-11 09:23:19.540960
324,Create Quotation comparison Map,Magdalena Predutta,2020-09-11 08:56:24.545372,2020-09-11 09:26:33.579033
330,Analyze Request for Quotation,Karel de Groot,2020-09-11 09:23:19.540960,2020-09-11 09:52:53.940137
188,Deliver Goods Services,Kiu Kan,2020-09-11 09:22:50.181829,2020-09-11 10:13:51.775646
378,Send Request for Quotation to Supplier,Magdalena Predutta,2020-09-11 09:26:33.579033,2020-09-11 10:20:07.896020
469,Create Request for Quotation,Maris Freeman,2020-09-11 10:20:07.896020,2020-09-11 10:52:13.884063
190,Release Purchase Order,Christian Francois,2020-09-11 10:20:07.896020,2020-09-11 10:55:24.447314
253,Create Purchase Order,Karel de Groot,2020-09-11 09:52:53.940137,2020-09-11 10:55:44.083830
470,Analyze Purchase Requisition,Maris Freeman,2020-09-11 10:55:44.083830,2020-09-11 11:26:51.177204
467,Create Request for Quotation,Francis Odell,2020-09-11 10:20:07.896020,2020-09-11 11:28:27.978925
192,Create Purchase Order,Karel de Groot,2020-09-11 10:55:44.083830,2020-09-11 11:52:02.433530
325,Create Quotation comparison Map,Karel de Groot,2020-09-11 11:52:02.433530,2020-09-11 12:21:08.841828
126,Release Purchase Order,Christian Francois,2020-09-11 11:52:02.433530,2020-09-11 12:21:47.938899
194,Release Purchase Order,Tesca Lobes,2020-09-11 11:52:02.433530,2020-09-11 12:24:18.080927
213,Choose best option,Penn Osterwalder,2020-09-11 11:52:02.433530,2020-09-11 12:56:39.811264
171,Approve Purchase Order for payment,Francois de Perrier,2020-09-11 09:22:50.181829,2020-09-11 13:36:17.370971
474,Create Request for Quotation,Anna Kaufmann,2020-09-11 08:56:24.545372,2020-09-11 13:54:45.699146
268,Settle Conditions With Supplier,Karel de Groot,2020-09-11 12:21:08.841828,2020-09-11 14:03:29.587211
381,Analyze Request for Quotation,Francois de Perrier,2020-09-11 13:36:17.370971,2020-09-11 14:05:23.552018
432,Create Request for Quotation,Maris Freeman,2020-09-11 13:36:17.370971,2020-09-11 14:08:41.645183
265,Choose best option,Christian Francois,2020-09-11 13:36:17.370971,2020-09-11 14:10:01.385318
271,Choose best option,Penn Osterwalder,2020-09-11 13:36:17.370971,2020-09-11 14:33:54.380459
142,Analyze Request for Quotation,Karel de Groot,2020-09-11 14:03:29.587211,2020-09-11 14:35:58.004047
351,Analyze Request for Quotation,Francois de Perrier,2020-09-11 14:10:01.385318,2020-09-11 14:41:27.317531
531,Create Purchase Requisition,Christian Francois,2020-09-11 14:10:01.385318,2020-09-11 15:12:28.793193
332,Create Quotation comparison Map,Francois de Perrier,2020-09-11 14:41:27.317531,2020-09-11 15:13:13.406460
273,Analyze Request for Quotation,Magdalena Predutta,2020-09-11 10:20:07.896020,2020-09-11 16:04:35.416010
299,Send Request for Quotation to Supplier,Karel de Groot,2020-09-11 14:35:58.004047,2020-09-11 18:05:51.852697
532,Create Purchase Requisition,Penn Osterwalder,2020-09-11 14:41:27.317531,2020-09-11 20:52:20.414625
533,Create Purchase Requisition,Penn Osterwalder,2020-09-11 20:52:20.414625,2020-09-12 02:55:55.299184
115,Settle Dispute With Supplier,Karel de Groot,2020-09-12 08:00:00.000000,2020-09-12 08:28:34.449453
384,Analyze Request for Quotation,Francois de Perrier,2020-09-12 08:00:00.000000,2020-09-12 08:30:42.976082
534,Create Purchase Requisition,Penn Osterwalder,2020-09-12 02:55:55.299184,2020-09-12 08:34:24.095581
535,Create Purchase Requisition,Clement Duchot,2020-09-12 08:00:00.000000,2020-09-12 09:01:19.068496
53,Pay Invoice,Karalda Nimwada,2020-09-12 09:00:00.000000,2020-09-12 09:32:08.215270
167,Confirm Purchase Order,Kiu Kan,2020-09-12 09:32:08.215270,2020-09-12 09:58:32.996324
118,Release Supplier's Invoice,Karalda Nimwada,2020-09-12 09:32:08.215270,2020-09-12 10:03:57.779763
334,Create Quotation comparison Map,Francois de Perrier,2020-09-12 09:32:08.215270,2020-09-12 10:09:35.741608
219,Deliver Goods Services,Karen Clarens,2020-09-12 09:32:08.215270,2020-09-12 10:29:04.049803
250,Choose best option,Alberto Duport,2020-09-12 09:32:08.215270,2020-09-12 10:29:40.420849
215,Confirm Purchase Order,Kiu Kan,2020-09-12 10:03:57.779763,2020-09-12 10:34:08.002964
113,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-09-12 10:03:57.779763,2020-09-12 10:34:43.878353
536,Create Purchase Requisition,Clement Duchot,2020-09-12 09:32:08.215270,2020-09-12 10:39:29.021152
193,Choose best option,Penn Osterwalder,2020-09-12 09:32:08.215270,2020-09-12 10:39:44.854544
249,Choose best option,Elvira Lores,2020-09-12 10:34:43.878353,2020-09-12 11:06:18.722822
82,Pay Invoice,Karalda Nimwada,2020-09-12 10:34:43.878353,2020-09-12 11:06:49.611415
145,Settle Conditions With Supplier,Karel de Groot,2020-09-12 09:32:08.215270,2020-09-12 11:14:25.261382
435,Create Request for Quotation,Esmana Liubiata,2020-09-12 10:34:43.878353,2020-09-12 11:33:25.741830
98,Pay Invoice,Karalda Nimwada,2020-09-12 11:06:49.611415,2020-09-12 11:38:15.297958
54,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-09-12 11:38:15.297958,2020-09-12 12:08:30.195722
119,Settle Dispute With Supplier,Francois de Perrier,2020-09-12 10:34:43.878353,2020-09-12 12:18:20.495492
172,Settle Dispute With Supplier,Karalda Nimwada,2020-09-12 12:08:30.195722,2020-09-12 12:38:50.055278
201,Deliver Goods Services,Kiu Kan,2020-09-12 11:38:15.297958,2020-09-12 12:45:25.410050
197,Choose best option,Penn Osterwalder,2020-09-12 12:08:30.195722,2020-09-12 13:06:22.657011
174,Settle Conditions With Supplier,Karel de Groot,2020-09-12 11:38:15.297958,2020-09-12 13:21:03.766567
445,Create Request for Quotation,Penn Osterwalder,2020-09-12 13:06:22.657011,2020-09-12 13:32:51.377689
300,Create Quotation comparison Map,Francois de Perrier,2020-09-12 13:06:22.657011,2020-09-12 13:38:38.582941
436,Analyze Request for Quotation,Karel de Groot,2020-09-12 13:21:03.766567,2020-09-12 13:46:21.988976
198,Deliver Goods Services,Sean Manney,2020-09-12 13:21:03.766567,2020-09-12 13:46:22.309032
444,Create Request for Quotation,Penn Osterwalder,2020-09-12 13:38:38.582941,2020-09-12 14:07:01.626546
336,Analyze Request for Quotation,Karel de Groot,2020-09-12 14:07:01.626546,2020-09-12 14:36:18.108373
437,Analyze Request for Quotation,Karel de Groot,2020-09-12 14:36:18.108373,2020-09-12 15:09:14.752590
304,Choose best option,Penn Osterwalder,2020-09-12 14:07:01.626546,2020-09-12 15:10:33.088074
251,Settle Conditions With Supplier,Francois de Perrier,2020-09-12 13:38:38.582941,2020-09-12 15:42:04.155529
383,Analyze Request for Quotation,Magdalena Predutta,2020-09-12 09:32:08.215270,2020-09-12 15:43:36.623782
441,Create Request for Quotation,Elvira Lores,2020-09-12 12:08:30.195722,2020-09-12 15:44:38.154520
385,Amend Request for Quotation,Elvira Lores,2020-09-12 15:44:38.154520,2020-09-12 16:12:35.960333
439,Create Request for Quotation,Alberto Duport,2020-09-12 10:34:43.878353,2020-09-12 16:20:11.875516
440,Create Request for Quotation,Anna Kaufmann,2020-09-12 10:34:43.878353,2020-09-12 17:22:38.636814
443,Analyze Request for Quotation,Magdalena Predutta,2020-09-12 15:44:38.154520,2020-09-12 21:16:00.462387
148,Approve Purchase Order for payment,Magdalena Predutta,2020-09-12 21:16:00.462387,2020-09-12 22:12:15.978173
175,Release Purchase Order,Tesca Lobes,2020-09-13 08:00:00.000000,2020-09-13 08:32:37.165140
96,Pay Invoice,Karalda Nimwada,2020-09-13 08:00:00.000000,2020-09-13 08:35:36.396211
354,Create Request for Quotation,Esmana Liubiata,2020-09-13 08:00:00.000000,2020-09-13 08:50:44.296120
85,Authorize Supplier's Invoice payment,Karalda Nimwada,2020-09-13 08:50:44.296120,2020-09-13 09:18:45.391335
335,Analyze Request for Quotation,Karel de Groot,2020-09-13 08:50:44.296120,2020-09-13 09:27:30.575886
475,Create Request for Quotation,Maris Freeman,2020-09-13 09:00:00.000000,2020-09-13 09:29:32.281764
153,Send Invoice,Kiu Kan,2020-09-13 08:32:37.165140,2020-09-13 09:36:35.842031
221,Choose best option,Tesca Lobes,2020-09-13 08:32:37.165140,2020-09-13 09:37:12.664096
154,Approve Purchase Order for payment,Magdalena Predutta,2020-09-13 09:00:00.000000,2020-09-13 09:52:20.451891
386,Analyze Request for Quotation,Karel de Groot,2020-09-13 09:27:30.575886,2020-09-13 09:55:45.166894
146,Deliver Goods Services,Sean Manney,2020-09-13 09:27:30.575886,2020-09-13 09:58:16.663668
156,Release Purchase Order,Tesca Lobes,2020-09-13 09:52:20.451891,2020-09-13 10:22:04.956488
69,Settle Dispute With Supplier,Pedro Alvares,2020-09-13 08:50:44.296120,2020-09-13 10:39:38.073618
97,Approve Purchase Order for payment,Magdalena Predutta,2020-09-13 09:52:20.451891,2020-09-13 10:51:48.185335
144,Create Purchase Order,Karel de Groot,2020-09-13 10:00:00.000000,2020-09-13 11:02:20.706157
302,Amend Request for Quotation,Miu Hanwan,2020-09-13 08:00:00.000000,2020-09-13 11:33:01.810111
151,Analyze Quotation Comparison Map,Esmana Liubiata,2020-09-13 08:50:44.296120,2020-09-13 11:35:52.719395
306,Choose best option,Esmana Liubiata,2020-09-13 11:35:52.719395,2020-09-13 12:06:57.825434
138,Release Purchase Order,Esmana Liubiata,2020-09-13 12:06:57.825434,2020-09-13 12:34:16.293825
216,Deliver Goods Services,Sean Manney,2020-09-13 12:06:57.825434,2020-09-13 12:36:30.001087
352,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-13 08:50:44.296120,2020-09-13 13:10:05.738499
203,Amend Request for Quotation,Francis Odell,2020-09-13 09:27:30.575886,2020-09-13 13:15:44.817923
448,Create Request for Quotation,Esmana Liubiata,2020-09-13 12:34:16.293825,2020-09-13 13:36:21.694854
149,Approve Purchase Order for payment,Magdalena Predutta,2020-09-13 13:36:21.694854,2020-09-13 14:24:04.350748
177,Analyze Quotation Comparison Map,Esmana Liubiata,2020-09-13 13:36:21.694854,2020-09-13 15:08:22.905171
538,Create Purchase Requisition,Tesca Lobes,2020-09-13 10:22:04.956488,2020-09-13 15:31:54.572279
90,Release Purchase Order,Tesca Lobes,2020-09-13 15:31:54.572279,2020-09-13 16:02:55.173667
537,Create Purchase Requisition,Nico Ojenbeer,2020-09-13 10:00:00.000000,2020-09-13 16:03:03.582818
178,Release Purchase Order,Nico Ojenbeer,2020-09-13 16:03:03.582818,2020-09-13 16:29:11.923950
539,Create Purchase Requisition,Miu Hanwan,2020-09-13 11:33:01.810111,2020-09-13 17:19:21.701786
180,Approve Purchase Order for payment,Francois de Perrier,2020-09-13 13:36:21.694854,2020-09-13 18:09:24.895041
200,Create Purchase Order,Francois de Perrier,2020-09-13 18:09:24.895041,2020-09-14 00:20:36.246698
170,Create Purchase Order,Francois de Perrier,2020-09-14 00:20:36.246698,2020-09-14 06:17:52.604905
103,Approve Purchase Order for payment,Francois de Perrier,2020-09-14 06:17:52.604905,2020-09-14 10:00:19.846857
184,Create Purchase Order,Francois de Perrier,2020-09-14 10:00:19.846857,2020-09-14 16:48:13.890942
275,Create Quotation comparison Map,Francois de Perrier,2020-09-14 16:48:13.890942,2020-09-14 17:16:30.851598
123,Release Supplier's Invoice,Pedro Alvares,2020-09-16 08:00:00.000000,2020-09-16 08:21:41.353617
303,Analyze Request for Quotation,Karel de Groot,2020-09-16 08:00:00.000000,2020-09-16 08:28:32.184951
137,Release Supplier's Invoice,Karalda Nimwada,2020-09-16 08:00:00.000000,2020-09-16 08:30:40.977057
256,Analyze Request for Quotation,Francois de Perrier,2020-09-16 08:00:00.000000,2020-09-16 08:31:20.730158
339,Create Quotation comparison Map,Karel de Groot,2020-09-16 08:28:32.184951,2020-09-16 08:57:30.938503
59,Pay Invoice,Pedro Alvares,2020-09-16 08:28:32.184951,2020-09-16 08:58:50.996136
257,Create Purchase Order,Magdalena Predutta,2020-09-16 08:00:00.000000,2020-09-16 09:01:40.540134
136,Send Invoice,Karen Clarens,2020-09-16 08:00:00.000000,2020-09-16 09:05:42.451036
134,Send Invoice,Kiu Kan,2020-09-16 08:00:00.000000,2020-09-16 09:06:41.308046
199,Release Purchase Order,Miu Hanwan,2020-09-16 09:00:00.000000,2020-09-16 09:31:09.140879
182,Release Purchase Order,Anne Olwada,2020-09-16 10:00:00.000000,2020-09-16 10:27:44.580681
220,Create Purchase Order,Karel de Groot,2020-09-16 10:00:00.000000,2020-09-16 10:59:39.257342
541,Create Purchase Requisition,Immanuel Karagianni,2020-09-16 08:28:32.184951,2020-09-16 12:15:14.726716
280,Analyze Quotation Comparison Map,Anne Olwada,2020-09-16 10:27:44.580681,2020-09-16 12:44:09.113531
305,Amend Request for Quotation,Miu Hanwan,2020-09-16 09:31:09.140879,2020-09-16 13:13:20.906591
357,Amend Request for Quotation,Fjodor Kowalski,2020-09-16 09:00:00.000000,2020-09-16 13:39:37.417851
476,Analyze Purchase Requisition,Francis Odell,2020-09-16 08:28:32.184951,2020-09-16 13:48:43.914023
540,Create Purchase Requisition,Kim Passa,2020-09-16 08:00:00.000000,2020-09-16 14:04:58.253745
389,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-16 10:00:00.000000,2020-09-16 14:29:39.994838
258,Settle Conditions With Supplier,Francois de Perrier,2020-09-16 14:29:39.994838,2020-09-16 15:48:28.521479
388,Amend Request for Quotation,Immanuel Karagianni,2020-09-16 12:15:14.726716,2020-09-16 16:08:32.702167
181,Create Purchase Order,Francois de Perrier,2020-09-16 15:48:28.521479,2020-09-16 22:11:29.676604
341,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-16 22:11:29.676604,2020-09-17 02:24:48.738750
176,Analyze Request for Quotation,Karel de Groot,2020-09-17 08:00:00.000000,2020-09-17 08:27:17.690485
301,Analyze Quotation Comparison Map,Clement Duchot,2020-09-17 08:00:00.000000,2020-09-17 08:31:37.086872
449,Create Request for Quotation,Esmana Liubiata,2020-09-17 08:00:00.000000,2020-09-17 08:57:32.517403
394,Send Request for Quotation to Supplier,Magdalena Predutta,2020-09-17 08:00:00.000000,2020-09-17 08:59:05.670882
283,Analyze Quotation Comparison Map,Clement Duchot,2020-09-17 09:00:00.000000,2020-09-17 09:30:29.668302
279,Settle Conditions With Supplier,Karel de Groot,2020-09-17 08:27:17.690485,2020-09-17 10:17:57.717667
397,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-17 09:00:00.000000,2020-09-17 12:52:47.536692
390,Analyze Request for Quotation,Francois de Perrier,2020-09-17 12:52:47.536692,2020-09-17 13:25:45.979509
391,Analyze Request for Quotation,Francois de Perrier,2020-09-17 13:25:45.979509,2020-09-17 13:52:29.186972
387,Send Request for Quotation to Supplier,Karel de Groot,2020-09-17 10:17:57.717667,2020-09-17 14:35:31.847289
396,Analyze Request for Quotation,Magdalena Predutta,2020-09-17 08:59:05.670882,2020-09-17 15:08:26.822737
543,Create Purchase Requisition,Immanuel Karagianni,2020-09-17 13:25:45.979509,2020-09-17 17:28:41.937221
542,Create Purchase Requisition,Esmana Liubiata,2020-09-17 13:25:45.979509,2020-09-17 17:31:52.740032
289,Analyze Quotation Comparison Map,Immanuel Karagianni,2020-09-17 17:28:41.937221,2020-09-17 19:23:43.437639
281,Amend Request for Quotation,Esmana Liubiata,2020-09-17 17:31:52.740032,2020-09-17 21:49:05.472098
395,Amend Request for Quotation,Esmana Liubiata,2020-09-17 21:49:05.472098,2020-09-18 02:34:11.679171
400,Analyze Request for Quotation,Francois de Perrier,2020-09-18 06:00:00.000000,2020-09-18 06:32:51.979796
398,Analyze Request for Quotation,Francois de Perrier,2020-09-18 06:32:51.979796,2020-09-18 07:06:14.075826
451,Analyze Request for Quotation,Francois de Perrier,2020-09-18 08:00:00.000000,2020-09-18 08:29:32.358277
243,Create Quotation comparison Map,Karel de Groot,2020-09-18 08:00:00.000000,2020-09-18 08:35:30.085724
406,Analyze Request for Quotation,Karel de Groot,2020-09-18 08:35:30.085724,2020-09-18 09:06:41.493476
477,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-18 09:00:00.000000,2020-09-18 09:32:23.539572
407,Amend Request for Quotation,Anne Olwada,2020-09-18 08:35:30.085724,2020-09-18 09:33:43.959046
403,Analyze Request for Quotation,Karel de Groot,2020-09-18 09:06:41.493476,2020-09-18 09:38:55.067479
222,Create Quotation comparison Map,Karel de Groot,2020-09-18 09:38:55.067479,2020-09-18 10:11:25.653221
482,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-18 09:38:55.067479,2020-09-18 10:14:21.885613
483,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-18 10:14:21.885613,2020-09-18 10:44:20.090764
484,Create Request for Quotation,Kim Passa,2020-09-18 10:14:21.885613,2020-09-18 10:44:40.985387
485,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-18 10:44:20.090764,2020-09-18 11:14:21.888239
259,Analyze Request for Quotation,Karel de Groot,2020-09-18 10:44:20.090764,2020-09-18 11:14:42.117991
481,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-18 11:14:21.888239,2020-09-18 11:43:38.690953
402,Amend Request for Quotation,Francis Odell,2020-09-18 08:00:00.000000,2020-09-18 12:00:32.154337
392,Send Request for Quotation to Supplier,Francois de Perrier,2020-09-18 08:29:32.358277,2020-09-18 12:05:47.474515
478,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-18 11:43:38.690953,2020-09-18 12:11:45.958406
122,Release Supplier's Invoice,Pedro Alvares,2020-09-18 12:11:45.958406,2020-09-18 12:38:14.466012
486,Analyze Purchase Requisition,Heinz Gutschmidt,2020-09-18 12:11:45.958406,2020-09-18 12:41:59.128643
393,Amend Request for Quotation,Nico Ojenbeer,2020-09-18 09:38:55.067479,2020-09-18 13:32:57.184888
404,Analyze Request for Quotation,Magdalena Predutta,2020-09-18 08:00:00.000000,2020-09-18 13:56:01.793122
490,Create Request for Quotation,Nico Ojenbeer,2020-09-18 13:56:01.793122,2020-09-18 14:24:15.777153
479,Create Request for Quotation,Elvira Lores,2020-09-18 10:44:20.090764,2020-09-18 14:29:26.598981
480,Create Request for Quotation,Anne Olwada,2020-09-18 09:38:55.067479,2020-09-18 16:13:20.334339
